timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_update_rate,fix_type,latitude,longitude,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed
unix time,,,s,m,m,m,deg,Hz,,deg,deg,m/s,G,Hz,G,deg,G,m/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc
1707196380.959,0,,18.95,20.39659,14.79009,351.15284,,0.8365,1.0,47.5524925,-122.1329373,0.0,,20.0,,,-0.01706,0.0
1707196381.009,0,,19.0,20.43549,14.79604,351.15424,,0.8615,1.0,47.5524923,-122.1329377,0.0,,20.0,,,-0.0147,0.0
1707196381.059,0,,19.05,20.47439,14.80199,351.15564,,0.8865,1.0,47.5524922,-122.1329382,0.0,,20.0,,,-0.01243,0.0
1707196381.109,0,,19.1,20.51329,14.80794,351.15704,,0.9115,1.0,47.552492,-122.1329386,0.0,,20.0,,,-0.01031,0.0
1707196381.159,0,,19.15,20.55219,14.81389,351.15844,,0.9365,1.0,47.5524918,-122.132939,0.0,,20.0,,,-0.00836,0.0
1707196381.209,0,,19.2,20.59109,14.81984,351.15984,,0.9615,1.0,47.5524916,-122.1329395,0.0,,20.0,,,-0.0066,0.0
1707196381.259,0,,19.25,20.62999,14.82579,351.16124,,0.9865,1.0,47.5524914,-122.1329399,0.0,,20.0,,,-0.00507,0.0
1707196381.286,0,,19.277,20.651,14.829,351.162,,1.0,1.0,47.5524913,-122.1329402,0.0,,20.0,,,-0.00437,0.0
1707196381.309,0,,19.3,20.65737,14.83592,351.16241,,1.0,1.0,47.5524914,-122.1329402,0.0,,20.0,,,-0.00378,0.0
1707196381.359,0,,19.35,20.67122,14.85097,351.16331,,1.0,1.0,47.5524915,-122.1329403,0.0,,20.0,,,-0.00272,0.0
1707196381.409,0,,19.4,20.68507,14.86602,351.16421,,1.0,1.0,47.5524916,-122.1329405,0.0,,20.0,,,-0.00189,0.0
1707196381.459,0,,19.45,20.69892,14.88107,351.16511,,1.0,1.0,47.5524917,-122.1329406,0.0,,20.0,,,-0.00126,0.0
1707196381.509,0,,19.5,20.71277,14.89612,351.16601,,1.0,1.0,47.5524917,-122.1329407,0.0,,20.0,,,-0.0008,0.0
1707196381.559,0,,19.55,20.72662,14.91117,351.16691,,1.0,1.0,47.5524918,-122.1329408,0.0,,20.0,,,-0.00048,0.0
1707196381.609,0,,19.6,20.74047,14.92622,351.16781,,1.0,1.0,47.5524919,-122.132941,0.0,,20.0,,,-0.00027,0.0
1707196381.659,0,,19.65,20.75432,14.94127,351.16871,,1.0,1.0,47.552492,-122.1329411,0.0,,20.0,,,-0.00014,0.0
1707196381.709,0,,19.7,20.76817,14.95632,351.16961,,1.0,1.0,47.5524921,-122.1329412,0.0,,20.0,,,-0.00006,0.0
1707196381.759,0,,19.75,20.78202,14.97137,351.17051,,1.0,1.0,47.5524922,-122.1329413,0.0,,20.0,,,-0.00002,0.0
1707196381.809,0,,19.8,20.79587,14.98642,351.17141,,1.0,1.0,47.5524923,-122.1329415,0.0,,20.0,,,-0.00001,0.0
1707196381.859,0,,19.85,20.80972,15.00147,351.17231,,1.0,1.0,47.5524924,-122.1329416,0.0,,20.0,,,0.0,0.0
1707196381.909,0,,19.9,20.82357,15.01652,351.17321,,1.0,1.0,47.5524925,-122.1329417,0.0,,20.0,,,0.0,0.0
1707196381.959,0,,19.95,20.83742,15.03157,351.17411,,1.0,1.0,47.5524926,-122.1329418,0.0,,20.0,,,0.0,0.0
1707196382.009,0,,20.0,20.85127,15.04662,351.17501,,1.0,1.0,47.5524927,-122.132942,0.0,,20.0,,,0.0,0.0
1707196382.059,0,,20.05,20.86512,15.06167,351.17591,,1.0,1.0,47.5524928,-122.1329421,0.0,,20.0,,,0.0,0.0
1707196382.109,0,,20.1,20.87897,15.07672,351.17681,,1.0,1.0,47.5524928,-122.1329422,0.0,,20.0,,,0.0,0.0
1707196382.159,0,,20.15,20.89282,15.09177,351.17771,,1.0,1.0,47.5524929,-122.1329423,0.0,,20.0,,,0.0,0.0
1707196382.209,0,,20.2,20.90667,15.10682,351.17861,,1.0,1.0,47.552493,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196382.259,0,,20.25,20.92052,15.12187,351.17951,,1.0,1.0,47.5524931,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.286,0,,20.277,20.928,15.13,351.18,,1.0,1.0,47.5524932,-122.1329427,0.0,,20.0,,,0.0,0.0
1707196382.309,0,,20.3,20.93994,15.13439,351.18076,,1.0,1.0,47.5524933,-122.1329427,0.0,,20.0,,,0.0,0.0
1707196382.359,0,,20.35,20.96589,15.14394,351.18241,,1.0,1.0,47.5524935,-122.1329427,0.0,,20.0,,,0.0,0.0
1707196382.409,0,,20.4,20.99184,15.15349,351.18406,,1.0,1.0,47.5524937,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.459,0,,20.45,21.01779,15.16304,351.18571,,1.0,1.0,47.552494,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.509,0,,20.5,21.04374,15.17259,351.18736,,1.0,1.0,47.5524942,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.559,0,,20.55,21.06969,15.18214,351.18901,,1.0,1.0,47.5524944,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.609,0,,20.6,21.09564,15.19169,351.19066,,1.0,1.0,47.5524947,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.659,0,,20.65,21.12159,15.20124,351.19231,,1.0,1.0,47.5524949,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.709,0,,20.7,21.14754,15.21079,351.19396,,1.0,1.0,47.5524951,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.759,0,,20.75,21.17349,15.22034,351.19561,,1.0,1.0,47.5524954,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.809,0,,20.8,21.19944,15.22989,351.19726,,1.0,1.0,47.5524956,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.859,0,,20.85,21.22539,15.23944,351.19891,,1.0,1.0,47.5524958,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.909,0,,20.9,21.25134,15.24899,351.20056,,1.0,1.0,47.5524961,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196382.959,0,,20.95,21.27729,15.25854,351.20221,,1.0,1.0,47.5524963,-122.1329426,0.0,,20.0,,,0.0,0.0
1707196383.009,0,,21.0,21.30324,15.26809,351.20386,,1.0,1.0,47.5524965,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.059,0,,21.05,21.32919,15.27764,351.20551,,1.0,1.0,47.5524968,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.109,0,,21.1,21.35514,15.28719,351.20716,,1.0,1.0,47.552497,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.159,0,,21.15,21.38109,15.29674,351.20881,,1.0,1.0,47.5524972,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.209,0,,21.2,21.40704,15.30629,351.21046,,1.0,1.0,47.5524975,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.259,0,,21.25,21.43299,15.31584,351.21211,,1.0,1.0,47.5524977,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.286,0,,21.277,21.447,15.321,351.213,,1.0,1.0,47.5524978,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.309,0,,21.3,21.44831,15.32178,351.21404,,1.0,1.0,47.5524978,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.359,0,,21.35,21.45116,15.32348,351.21629,,1.0,1.0,47.5524978,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.409,0,,21.4,21.45401,15.32518,351.21854,,1.0,1.0,47.5524978,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.459,0,,21.45,21.45686,15.32688,351.22079,,1.0,1.0,47.5524977,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.509,0,,21.5,21.45971,15.32858,351.22304,,1.0,1.0,47.5524977,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.559,0,,21.55,21.46256,15.33028,351.22529,,1.0,1.0,47.5524977,-122.1329425,0.0,,20.0,,,0.0,0.0
1707196383.609,0,,21.6,21.46541,15.33198,351.22754,,1.0,1.0,47.5524977,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196383.659,0,,21.65,21.46826,15.33368,351.22979,,1.0,1.0,47.5524976,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196383.709,0,,21.7,21.47111,15.33538,351.23204,,1.0,1.0,47.5524976,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196383.759,0,,21.75,21.47396,15.33708,351.23429,,1.0,1.0,47.5524976,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196383.809,0,,21.8,21.47681,15.33878,351.23654,,1.0,1.0,47.5524976,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196383.859,0,,21.85,21.47966,15.34048,351.23879,,1.0,1.0,47.5524975,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196383.909,0,,21.9,21.48251,15.34218,351.24104,,1.0,1.0,47.5524975,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196383.959,0,,21.95,21.48536,15.34388,351.24329,,1.0,1.0,47.5524975,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196384.009,0,,22.0,21.48821,15.34558,351.24554,,1.0,1.0,47.5524975,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196384.059,0,,22.05,21.49106,15.34728,351.24778,,1.0,1.0,47.5524974,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196384.109,0,,22.1,21.49391,15.34898,351.25003,,1.0,1.0,47.5524974,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196384.159,0,,22.15,21.49676,15.35068,351.25229,,1.0,1.0,47.5524974,-122.1329424,0.0,,20.0,,,0.0,0.0
1707196384.209,0,,22.2,21.49961,15.35238,351.25454,,1.0,1.0,47.5524974,-122.1329423,0.0,,20.0,,,0.0,0.0
1707196384.259,0,,22.25,21.50246,15.35408,351.25679,,1.0,1.0,47.5524973,-122.1329423,0.0,,20.0,,,0.0,0.0
1707196384.286,0,,22.277,21.504,15.355,351.258,,1.0,1.0,47.5524973,-122.1329423,0.0,,20.0,,,0.0,0.0
1707196384.309,0,,22.3,21.51111,15.35785,351.25795,,1.0,1.0,47.5524973,-122.1329422,0.0,,20.0,,,0.0,0.0
1707196384.359,0,,22.35,21.52656,15.36405,351.25785,,1.0,1.0,47.5524973,-122.132942,0.0,,20.0,,,0.0,0.0
1707196384.409,0,,22.4,21.54201,15.37025,351.25775,,1.0,1.0,47.5524973,-122.1329418,0.0,,20.0,,,0.0,0.0
1707196384.459,0,,22.45,21.55746,15.37645,351.25765,,1.0,1.0,47.5524972,-122.1329416,0.0,,20.0,,,0.0,0.0
1707196384.509,0,,22.5,21.57291,15.38265,351.25755,,1.0,1.0,47.5524972,-122.1329414,0.0,,20.0,,,0.0,0.0
1707196384.559,0,,22.55,21.58836,15.38885,351.25745,,1.0,1.0,47.5524972,-122.1329412,0.0,,20.0,,,0.0,0.0
1707196384.609,0,,22.6,21.60381,15.39505,351.25735,,1.0,1.0,47.5524971,-122.132941,0.0,,20.0,,,0.0,0.0
1707196384.659,0,,22.65,21.61926,15.40125,351.25725,,1.0,1.0,47.5524971,-122.1329408,0.0,,20.0,,,0.0,0.0
1707196384.709,0,,22.7,21.63471,15.40745,351.25715,,1.0,1.0,47.5524971,-122.1329406,0.0,,20.0,,,0.0,0.0
1707196384.759,0,,22.75,21.65016,15.41365,351.25705,,1.0,1.0,47.552497,-122.1329404,0.0,,20.0,,,0.0,0.0
1707196384.809,0,,22.8,21.66561,15.41985,351.25695,,1.0,1.0,47.552497,-122.1329402,0.0,,20.0,,,0.0,0.0
1707196384.859,0,,22.85,21.68106,15.42605,351.25685,,1.0,1.0,47.552497,-122.13294,0.0,,20.0,,,0.0,0.0
1707196384.909,0,,22.9,21.69651,15.43225,351.25675,,1.0,1.0,47.5524969,-122.1329398,0.0,,20.0,,,0.0,0.0
1707196384.959,0,,22.95,21.71196,15.43845,351.25665,,1.0,1.0,47.5524969,-122.1329396,0.0,,20.0,,,0.0,0.0
1707196385.009,0,,23.0,21.72741,15.44465,351.25655,,1.0,1.0,47.5524969,-122.1329394,0.0,,20.0,,,0.0,0.0
1707196385.059,0,,23.05,21.74286,15.45085,351.25645,,1.0,1.0,47.5524968,-122.1329392,0.0,,20.0,,,0.0,0.0
1707196385.109,0,,23.1,21.75831,15.45705,351.25635,,1.0,1.0,47.5524968,-122.132939,0.0,,20.0,,,0.0,0.0
1707196385.159,0,,23.15,21.77376,15.46325,351.25625,,1.0,1.0,47.5524968,-122.1329388,0.0,,20.0,,,0.0,0.0
1707196385.209,0,,23.2,21.78921,15.46945,351.25615,,1.0,1.0,47.5524967,-122.1329386,0.0,,20.0,,,0.0,0.0
1707196385.259,0,,23.25,21.80466,15.47565,351.25605,,1.0,1.0,47.5524967,-122.1329384,0.0,,20.0,,,0.0,0.0
1707196385.286,0,,23.277,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.309,0,,23.3,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.359,0,,23.35,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.409,0,,23.4,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.459,0,,23.45,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.509,0,,23.5,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.559,0,,23.55,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.609,0,,23.6,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.659,0,,23.65,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.709,0,,23.7,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.759,0,,23.75,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.809,0,,23.8,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.859,0,,23.85,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.909,0,,23.9,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196385.959,0,,23.95,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196386.009,0,,24.0,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196386.059,0,,24.05,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196386.109,0,,24.1,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196386.159,0,,24.15,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196386.209,0,,24.2,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196386.259,0,,24.25,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
1707196386.286,0,,24.277,21.813,15.479,351.256,,1.0,1.0,47.5524967,-122.1329383,0.0,,20.0,,,0.0,0.0
