timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_update_rate,fix_type,latitude,longitude,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed
unix time,,,s,m,m,m,deg,Hz,,deg,deg,m/s,G,Hz,G,deg,G,m/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc
1707197301.057,0,,0.05,0.13559,3.124,350.5719,,,1.0,47.5525552,-122.1327956,0.0033,,20.0,,,,0.0033
1707197301.107,0,,0.1,0.27117,3.123,350.52481,,,1.0,47.5525564,-122.1327955,0.00661,,20.0,,,,0.00661
1707197301.157,0,,0.15,0.40676,3.122,350.47771,,,1.0,47.5525577,-122.1327954,0.00991,,20.0,,,,0.00991
1707197301.207,0,,0.2,0.54234,3.121,350.43061,,,1.0,47.5525589,-122.1327953,0.01321,,20.0,,,,0.01321
1707197301.257,0,,0.25,0.67793,3.11999,350.38351,,,1.0,47.5525601,-122.1327952,0.01652,,20.0,,,,0.01652
1707197301.307,0,,0.3,0.81351,3.11899,350.33642,,,1.0,47.5525613,-122.1327952,0.01982,,20.0,,,,0.01982
1707197301.357,0,,0.35,0.9491,3.11799,350.28932,,,1.0,47.5525625,-122.1327951,0.02312,,20.0,,,,0.02312
1707197301.407,0,,0.4,1.08468,3.11699,350.24222,,,1.0,47.5525637,-122.132795,0.02643,,20.0,,,,0.02643
1707197301.457,0,,0.45,1.22027,3.11599,350.19513,,,1.0,47.552565,-122.1327949,0.02973,,20.0,,,0.00673,0.02973
1707197301.507,0,,0.5,1.35586,3.11499,350.14803,,,1.0,47.5525662,-122.1327948,0.03303,,20.0,,,0.00661,0.03303
1707197301.557,0,,0.55,1.49144,3.11399,350.10093,,,1.0,47.5525674,-122.1327947,0.03634,,20.0,,,0.00651,0.03634
1707197301.607,0,,0.6,1.62703,3.11299,350.05383,,,1.0,47.5525686,-122.1327947,0.03964,,20.0,,,0.00642,0.03964
1707197301.657,0,,0.65,1.76261,3.11199,350.00674,,,1.0,47.5525698,-122.1327946,0.04294,,20.0,,,0.00634,0.04294
1707197301.707,0,,0.7,1.8982,3.11099,349.95964,,,1.0,47.5525711,-122.1327945,0.04625,,20.0,,,0.00627,0.04625
1707197301.757,0,,0.75,2.03378,3.10998,349.91254,,,1.0,47.5525723,-122.1327944,0.04955,,20.0,,,0.00619,0.04955
1707197301.807,0,,0.8,2.16937,3.10898,349.86545,,,1.0,47.5525735,-122.1327943,0.05285,,20.0,,,0.00611,0.05285
1707197301.857,0,,0.85,2.30495,3.10798,349.81835,,,1.0,47.5525747,-122.1327942,0.05616,,20.0,,,0.00603,0.05616
1707197301.907,0,,0.9,2.44054,3.10698,349.77125,,,1.0,47.5525759,-122.1327942,0.05946,,20.0,,,0.00593,0.05946
1707197301.957,0,,0.95,2.57613,3.10598,349.72416,,,1.0,47.5525771,-122.1327941,0.06276,,20.0,,,0.00582,0.06276
1707197302.006,0,,0.999,2.709,3.105,349.678,,1.001,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.0057,0.06594
1707197302.007,0,,1.0,2.709,3.10659,349.678,,1.001,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.0057,0.066
1707197302.057,0,,1.05,2.709,3.18589,349.678,,1.00095,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00555,0.066
1707197302.107,0,,1.1,2.709,3.26519,349.678,,1.0009,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00539,0.066
1707197302.157,0,,1.15,2.709,3.34449,349.678,,1.00085,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00521,0.066
1707197302.207,0,,1.2,2.709,3.42379,349.678,,1.0008,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.005,0.066
1707197302.257,0,,1.25,2.709,3.50309,349.678,,1.00075,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00478,0.066
1707197302.307,0,,1.3,2.709,3.58239,349.678,,1.0007,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00453,0.066
1707197302.357,0,,1.35,2.709,3.66169,349.678,,1.00065,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00426,0.066
1707197302.407,0,,1.4,2.709,3.74099,349.678,,1.0006,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00397,0.066
1707197302.457,0,,1.45,2.709,3.82029,349.678,,1.00055,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00366,0.066
1707197302.507,0,,1.5,2.709,3.89959,349.678,,1.0005,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00335,0.066
1707197302.557,0,,1.55,2.709,3.97889,349.678,,1.00045,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00303,0.066
1707197302.607,0,,1.6,2.709,4.05819,349.678,,1.0004,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00271,0.066
1707197302.657,0,,1.65,2.709,4.13749,349.678,,1.00035,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00239,0.066
1707197302.707,0,,1.7,2.709,4.21679,349.678,,1.0003,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00209,0.066
1707197302.757,0,,1.75,2.709,4.29609,349.678,,1.00025,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.0018,0.066
1707197302.807,0,,1.8,2.709,4.37539,349.678,,1.0002,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00154,0.066
1707197302.857,0,,1.85,2.709,4.45469,349.678,,1.00015,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00131,0.066
1707197302.907,0,,1.9,2.709,4.53399,349.678,,1.0001,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00112,0.066
1707197302.957,0,,1.95,2.709,4.61329,349.678,,1.00005,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00098,0.066
1707197303.006,0,,1.999,2.709,4.691,349.678,,1.0,1.0,47.5525783,-122.132794,0.066,,20.0,,,0.00088,0.06604
1707197303.007,0,,2.0,2.70911,4.69097,349.67797,,1.0,1.0,47.5525783,-122.132794,0.06604,,20.0,,,0.00088,0.06604
1707197303.057,0,,2.05,2.71436,4.68972,349.67632,,1.00003,1.0,47.5525784,-122.1327939,0.06789,,20.0,,,0.00083,0.06789
1707197303.107,0,,2.1,2.71962,4.68847,349.67466,,1.00005,1.0,47.5525784,-122.1327939,0.06974,,20.0,,,0.00083,0.06974
1707197303.157,0,,2.15,2.72487,4.68722,349.67301,,1.00008,1.0,47.5525784,-122.1327938,0.07159,,20.0,,,0.00088,0.07159
1707197303.207,0,,2.2,2.73013,4.68597,349.67136,,1.0001,1.0,47.5525785,-122.1327938,0.07344,,20.0,,,0.00096,0.07344
1707197303.257,0,,2.25,2.73538,4.68472,349.66971,,1.00013,1.0,47.5525785,-122.1327937,0.0753,,20.0,,,0.00107,0.0753
1707197303.307,0,,2.3,2.74064,4.68347,349.66806,,1.00015,1.0,47.5525785,-122.1327937,0.07715,,20.0,,,0.00121,0.07715
1707197303.357,0,,2.35,2.74589,4.68222,349.66641,,1.00018,1.0,47.5525786,-122.1327936,0.079,,20.0,,,0.00136,0.079
1707197303.407,0,,2.4,2.75115,4.68096,349.66475,,1.0002,1.0,47.5525786,-122.1327936,0.08085,,20.0,,,0.00153,0.08085
1707197303.457,0,,2.45,2.7564,4.67971,349.6631,,1.00023,1.0,47.5525786,-122.1327935,0.0827,,20.0,,,0.00171,0.0827
1707197303.507,0,,2.5,2.76166,4.67846,349.66145,,1.00025,1.0,47.5525787,-122.1327935,0.08456,,20.0,,,0.00189,0.08456
1707197303.557,0,,2.55,2.76691,4.67721,349.6598,,1.00028,1.0,47.5525787,-122.1327934,0.08641,,20.0,,,0.00208,0.08641
1707197303.607,0,,2.6,2.77217,4.67596,349.65815,,1.0003,1.0,47.5525787,-122.1327934,0.08826,,20.0,,,0.00226,0.08826
1707197303.657,0,,2.65,2.77742,4.67471,349.6565,,1.00033,1.0,47.5525788,-122.1327933,0.09011,,20.0,,,0.00243,0.09011
1707197303.707,0,,2.7,2.78268,4.67346,349.65484,,1.00035,1.0,47.5525788,-122.1327933,0.09196,,20.0,,,0.0026,0.09196
1707197303.757,0,,2.75,2.78793,4.67221,349.65319,,1.00038,1.0,47.5525788,-122.1327932,0.09381,,20.0,,,0.00275,0.09381
1707197303.807,0,,2.8,2.79319,4.67095,349.65154,,1.0004,1.0,47.5525789,-122.1327932,0.09567,,20.0,,,0.00288,0.09567
1707197303.857,0,,2.85,2.79844,4.6697,349.64989,,1.00043,1.0,47.5525789,-122.1327931,0.09752,,20.0,,,0.00299,0.09752
1707197303.907,0,,2.9,2.8037,4.66845,349.64824,,1.00045,1.0,47.5525789,-122.1327931,0.09937,,20.0,,,0.00307,0.09937
1707197303.957,0,,2.95,2.80895,4.6672,349.64659,,1.00048,1.0,47.552579,-122.132793,0.10122,,20.0,,,0.00313,0.10122
1707197304.005,0,,2.998,2.814,4.666,349.645,,1.0005,1.0,47.552579,-122.132793,0.103,,20.0,,,0.00314,0.10293
1707197304.007,0,,3.0,2.81503,4.66596,349.64508,,1.0005,1.0,47.552579,-122.132793,0.103,,20.0,,,0.00314,0.103
1707197304.057,0,,3.05,2.84078,4.66486,349.64698,,1.00047,1.0,47.5525792,-122.1327927,0.103,,20.0,,,0.00312,0.103
1707197304.107,0,,3.1,2.86653,4.66376,349.64888,,1.00045,1.0,47.5525793,-122.1327925,0.103,,20.0,,,0.00307,0.103
1707197304.157,0,,3.15,2.89228,4.66266,349.65078,,1.00042,1.0,47.5525795,-122.1327922,0.103,,20.0,,,0.00299,0.103
1707197304.207,0,,3.2,2.91803,4.66156,349.65268,,1.0004,1.0,47.5525796,-122.132792,0.103,,20.0,,,0.00287,0.103
1707197304.257,0,,3.25,2.94378,4.66046,349.65458,,1.00037,1.0,47.5525798,-122.1327917,0.103,,20.0,,,0.00274,0.103
1707197304.307,0,,3.3,2.96953,4.65936,349.65648,,1.00035,1.0,47.55258,-122.1327915,0.103,,20.0,,,0.00259,0.103
1707197304.357,0,,3.35,2.99528,4.65826,349.65838,,1.00032,1.0,47.5525801,-122.1327912,0.103,,20.0,,,0.00242,0.103
1707197304.407,0,,3.4,3.02103,4.65716,349.66028,,1.0003,1.0,47.5525803,-122.132791,0.103,,20.0,,,0.00225,0.103
1707197304.457,0,,3.45,3.04678,4.65606,349.66218,,1.00027,1.0,47.5525804,-122.1327907,0.103,,20.0,,,0.00206,0.103
1707197304.507,0,,3.5,3.07253,4.65496,349.66408,,1.00025,1.0,47.5525806,-122.1327905,0.103,,20.0,,,0.00189,0.103
1707197304.557,0,,3.55,3.09828,4.65386,349.66598,,1.00022,1.0,47.5525807,-122.1327902,0.103,,20.0,,,0.00172,0.103
1707197304.607,0,,3.6,3.12403,4.65276,349.66788,,1.0002,1.0,47.5525809,-122.13279,0.103,,20.0,,,0.00156,0.103
1707197304.657,0,,3.65,3.14978,4.65166,349.66978,,1.00017,1.0,47.5525811,-122.1327897,0.103,,20.0,,,0.00144,0.103
1707197304.707,0,,3.7,3.17553,4.65056,349.67168,,1.00015,1.0,47.5525812,-122.1327895,0.103,,20.0,,,0.00136,0.103
1707197304.757,0,,3.75,3.20128,4.64946,349.67358,,1.00012,1.0,47.5525814,-122.1327892,0.103,,20.0,,,0.00133,0.103
1707197304.807,0,,3.8,3.22703,4.64836,349.67548,,1.0001,1.0,47.5525815,-122.132789,0.103,,20.0,,,0.00139,0.103
1707197304.857,0,,3.85,3.25278,4.64726,349.67738,,1.00007,1.0,47.5525817,-122.1327887,0.103,,20.0,,,0.00155,0.103
1707197304.907,0,,3.9,3.27853,4.64616,349.67928,,1.00005,1.0,47.5525819,-122.1327885,0.103,,20.0,,,0.00183,0.103
1707197304.957,0,,3.95,3.30428,4.64506,349.68118,,1.00002,1.0,47.552582,-122.1327882,0.103,,20.0,,,0.00225,0.103
1707197305.005,0,,3.998,3.329,4.644,349.683,,1.0,1.0,47.5525822,-122.132788,0.103,,20.0,,,0.0028,0.10356
1707197305.007,0,,4.0,3.33083,4.64395,349.68322,,1.0,1.0,47.5525822,-122.132788,0.10358,,20.0,,,0.00283,0.10358
1707197305.057,0,,4.05,3.37663,4.6428,349.68873,,1.00003,1.0,47.5525825,-122.1327877,0.11804,,20.0,,,0.00355,0.11804
1707197305.107,0,,4.1,3.42242,4.64165,349.69423,,1.00005,1.0,47.5525829,-122.1327874,0.13251,,20.0,,,0.00443,0.13251
1707197305.157,0,,4.15,3.46822,4.6405,349.69974,,1.00008,1.0,47.5525833,-122.1327871,0.14697,,20.0,,,0.00545,0.14697
1707197305.207,0,,4.2,3.51402,4.63935,349.70524,,1.0001,1.0,47.5525836,-122.1327868,0.16144,,20.0,,,0.00658,0.16144
1707197305.257,0,,4.25,3.55981,4.6382,349.71075,,1.00013,1.0,47.552584,-122.1327865,0.1759,,20.0,,,0.00782,0.1759
1707197305.307,0,,4.3,3.60561,4.63705,349.71625,,1.00015,1.0,47.5525843,-122.1327862,0.19037,,20.0,,,0.00914,0.19037
1707197305.357,0,,4.35,3.6514,4.6359,349.72176,,1.00018,1.0,47.5525847,-122.1327859,0.20483,,20.0,,,0.01051,0.20483
1707197305.407,0,,4.4,3.6972,4.63474,349.72726,,1.0002,1.0,47.5525851,-122.1327856,0.21929,,20.0,,,0.01193,0.21929
1707197305.457,0,,4.45,3.74299,4.63359,349.73277,,1.00023,1.0,47.5525854,-122.1327853,0.23376,,20.0,,,0.01337,0.23376
1707197305.507,0,,4.5,3.78879,4.63244,349.73828,,1.00025,1.0,47.5525858,-122.132785,0.24822,0.00275,20.0,,,0.01482,0.24822
1707197305.557,0,,4.55,3.83459,4.63129,349.74378,,1.00028,1.0,47.5525861,-122.1327847,0.26269,0.00275,20.0,,,0.01626,0.26269
1707197305.607,0,,4.6,3.88038,4.63014,349.74929,,1.0003,1.0,47.5525865,-122.1327844,0.27715,0.00275,20.0,,,0.01767,0.27715
1707197305.657,0,,4.65,3.92618,4.62899,349.75479,,1.00033,1.0,47.5525868,-122.1327841,0.29162,0.00275,20.0,,,0.01904,0.29162
1707197305.707,0,,4.7,3.97197,4.62784,349.7603,,1.00035,1.0,47.5525872,-122.1327838,0.30608,0.00275,20.0,,,0.02034,0.30608
1707197305.757,0,,4.75,4.01777,4.62669,349.7658,,1.00038,1.0,47.5525876,-122.1327835,0.32055,0.00275,20.0,,,0.02153,0.32055
1707197305.807,0,,4.8,4.06356,4.62554,349.77131,,1.0004,1.0,47.5525879,-122.1327832,0.33501,0.00275,20.0,,,0.02258,0.33501
1707197305.857,0,,4.85,4.10936,4.62438,349.77681,,1.00043,1.0,47.5525883,-122.1327829,0.34947,0.00275,20.0,,,0.02347,0.34947
1707197305.907,0,,4.9,4.15516,4.62323,349.78232,,1.00045,1.0,47.5525886,-122.1327826,0.36394,0.00275,20.0,,,0.02415,0.36394
1707197305.957,0,,4.95,4.20095,4.62208,349.78782,,1.00048,1.0,47.552589,-122.1327823,0.3784,0.00275,20.0,,,0.02459,0.3784
1707197306.004,0,,4.997,4.244,4.621,349.793,360.0,1.0005,1.0,47.5525893,-122.132782,0.392,0.00275,20.0,,,0.02476,0.39126
1707197306.007,0,,5.0,4.2458,4.62127,349.79393,360.0,1.0005,1.0,47.5525893,-122.132782,0.39208,0.00275,20.0,,,0.02477,0.39208
1707197306.057,0,,5.05,4.27585,4.62577,349.80948,360.0,1.00047,1.0,47.5525896,-122.1327819,0.39343,0.00275,20.0,,,0.02469,0.39343
1707197306.107,0,,5.1,4.3059,4.63027,349.82503,360.0,1.00045,1.0,47.5525899,-122.1327819,0.39478,0.00275,20.0,,,0.02436,0.39478
1707197306.157,0,,5.15,4.33595,4.63477,349.84058,360.0,1.00042,1.0,47.5525901,-122.1327818,0.39613,0.00275,20.0,,,0.0238,0.39613
1707197306.207,0,,5.2,4.366,4.63927,349.85613,360.0,1.0004,1.0,47.5525904,-122.1327817,0.39748,0.00275,20.0,,,0.02303,0.39748
1707197306.257,0,,5.25,4.39605,4.64377,349.87168,360.0,1.00037,1.0,47.5525907,-122.1327817,0.39883,0.00275,20.0,,,0.0221,0.39883
1707197306.307,0,,5.3,4.4261,4.64827,349.88723,360.0,1.00035,1.0,47.5525909,-122.1327816,0.40018,0.00275,20.0,,,0.02103,0.40018
1707197306.357,0,,5.35,4.45615,4.65277,349.90278,360.0,1.00032,1.0,47.5525912,-122.1327815,0.40153,0.00275,20.0,,,0.01986,0.40153
1707197306.407,0,,5.4,4.4862,4.65727,349.91833,360.0,1.0003,1.0,47.5525915,-122.1327815,0.40288,0.00275,20.0,,,0.01863,0.40288
1707197306.457,0,,5.45,4.51625,4.66177,349.93388,360.0,1.00027,1.0,47.5525917,-122.1327814,0.40423,0.00275,20.0,0.0,0.0,0.01735,0.40423
1707197306.507,0,,5.5,4.5463,4.66627,349.94943,360.0,1.00025,1.0,47.552592,-122.1327813,0.40558,0.00275,20.0,0.0,0.0,0.01604,0.40558
1707197306.557,0,,5.55,4.57635,4.67077,349.96498,360.0,1.00022,1.0,47.5525923,-122.1327813,0.40693,0.00275,20.0,0.0,0.0,0.01472,0.40693
1707197306.607,0,,5.6,4.6064,4.67527,349.98053,360.0,1.0002,1.0,47.5525925,-122.1327812,0.40828,0.00275,20.0,0.0,0.0,0.01341,0.40828
1707197306.657,0,,5.65,4.63645,4.67977,349.99608,360.0,1.00017,1.0,47.5525928,-122.1327811,0.40963,0.00274,20.0,0.0,0.0,0.01211,0.40963
1707197306.707,0,,5.7,4.6665,4.68427,350.01163,360.0,1.00015,1.0,47.5525931,-122.1327811,0.41098,0.00274,20.0,0.0,0.0,0.01085,0.41098
1707197306.757,0,,5.75,4.69655,4.68877,350.02718,360.0,1.00012,1.0,47.5525933,-122.132781,0.41233,0.00274,20.0,0.0,0.0,0.00962,0.41233
1707197306.807,0,,5.8,4.7266,4.69327,350.04273,360.0,1.0001,1.0,47.5525936,-122.1327809,0.41368,0.00273,20.0,0.0,0.0,0.00844,0.41368
1707197306.857,0,,5.85,4.75665,4.69777,350.05828,360.0,1.00007,1.0,47.5525939,-122.1327809,0.41503,0.00273,20.0,0.0,0.0,0.00732,0.41503
1707197306.907,0,,5.9,4.7867,4.70227,350.07383,360.0,1.00005,1.0,47.5525941,-122.1327808,0.41638,0.00273,20.0,0.0,0.0,0.00629,0.41638
1707197306.957,0,,5.95,4.81675,4.70677,350.08938,360.0,1.00002,1.0,47.5525944,-122.1327807,0.41773,0.00272,20.0,0.0,0.0,0.00534,0.41773
1707197307.004,0,,5.997,4.845,4.711,350.104,360.0,1.0,1.0,47.5525947,-122.1327807,0.419,0.00272,20.0,0.0,0.0,0.00454,0.41885
1707197307.007,0,,6.0,4.84666,4.71097,350.10492,360.0,1.0,1.0,47.5525947,-122.1327807,0.41892,0.00272,20.0,0.0,0.0,0.00449,0.41892
1707197307.057,0,,6.05,4.87426,4.71047,350.12022,360.0,1.0,1.0,47.5525949,-122.1327805,0.41757,0.00272,20.0,0.0,0.0,0.00374,0.41757
1707197307.107,0,,6.1,4.90186,4.70997,350.13552,360.0,1.0,1.0,47.5525951,-122.1327804,0.41622,0.00273,20.0,0.0,0.0,0.00308,0.41622
1707197307.157,0,,6.15,4.92946,4.70947,350.15082,360.0,1.0,1.0,47.5525954,-122.1327803,0.41487,0.00273,20.0,0.0,0.0,0.00252,0.41487
1707197307.207,0,,6.2,4.95706,4.70897,350.16612,360.0,1.0,1.0,47.5525956,-122.1327802,0.41352,0.00273,20.0,0.0,0.0,0.00203,0.41352
1707197307.257,0,,6.25,4.98466,4.70847,350.18142,360.0,1.0,1.0,47.5525958,-122.13278,0.41217,0.00274,20.0,0.0,0.0,0.0016,0.41217
1707197307.307,0,,6.3,5.01226,4.70797,350.19672,360.0,1.0,1.0,47.5525961,-122.1327799,0.41082,0.00274,20.0,0.0,0.0,0.00122,0.41082
1707197307.357,0,,6.35,5.03986,4.70747,350.21202,360.0,1.0,1.0,47.5525963,-122.1327798,0.40947,0.00274,20.0,0.0,0.0,0.00088,0.40947
1707197307.407,0,,6.4,5.06746,4.70697,350.22732,360.0,1.0,1.0,47.5525965,-122.1327797,0.40812,0.00275,20.0,0.0,0.0,0.00057,0.40812
1707197307.457,0,,6.45,5.09506,4.70647,350.24262,360.0,1.0,1.0,47.5525968,-122.1327795,0.40677,0.00275,20.0,0.0,0.0,0.00027,0.40677
1707197307.507,0,,6.5,5.12266,4.70597,350.25792,360.0,1.0,1.0,47.552597,-122.1327794,0.40542,0.00275,20.0,0.0,0.0,-0.00001,0.40542
1707197307.557,0,,6.55,5.15026,4.70547,350.27322,360.0,1.0,1.0,47.5525972,-122.1327793,0.40407,0.00275,20.0,0.0,0.0,-0.00028,0.40407
1707197307.607,0,,6.6,5.17786,4.70497,350.28852,360.0,1.0,1.0,47.5525975,-122.1327792,0.40272,0.00275,20.0,0.0,0.0,-0.00055,0.40272
1707197307.657,0,,6.65,5.20546,4.70447,350.30382,360.0,1.0,1.0,47.5525977,-122.132779,0.40137,0.00275,20.0,0.0,0.0,-0.0008,0.40137
1707197307.707,0,,6.7,5.23306,4.70397,350.31912,360.0,1.0,1.0,47.5525979,-122.1327789,0.40002,0.00274,20.0,0.0,0.0,-0.00104,0.40002
1707197307.757,0,,6.75,5.26066,4.70347,350.33442,360.0,1.0,1.0,47.5525982,-122.1327788,0.39867,0.00274,20.0,0.0,0.0,-0.00126,0.39867
1707197307.807,0,,6.8,5.28826,4.70297,350.34972,360.0,1.0,1.0,47.5525984,-122.1327787,0.39732,0.00273,20.0,0.0,0.0,-0.00145,0.39732
1707197307.857,0,,6.85,5.31586,4.70247,350.36502,360.0,1.0,1.0,47.5525986,-122.1327785,0.39597,0.00273,20.0,0.0,0.0,-0.00161,0.39597
1707197307.907,0,,6.9,5.34346,4.70197,350.38032,360.0,1.0,1.0,47.5525989,-122.1327784,0.39462,0.00273,20.0,0.0,0.0,-0.00173,0.39462
1707197307.957,0,,6.95,5.37106,4.70147,350.39562,360.0,1.0,1.0,47.5525991,-122.1327783,0.39327,0.00272,20.0,0.0,0.0,-0.0018,0.39327
1707197308.004,0,,6.997,5.397,4.701,350.41,360.0,1.0,1.0,47.5525993,-122.1327782,0.392,0.00272,20.0,0.0,0.0,-0.00182,0.39215
1707197308.007,0,,7.0,5.39818,4.70113,350.41025,360.0,1.0,1.0,47.5525993,-122.1327782,0.39208,0.00272,20.0,0.0,0.0,-0.00183,0.39208
1707197308.057,0,,7.05,5.41785,4.70328,350.41435,360.0,1.00003,1.0,47.5525995,-122.1327781,0.39343,0.00272,20.0,0.0,0.0,-0.0018,0.39343
1707197308.107,0,,7.1,5.43752,4.70543,350.41845,360.0,1.00005,1.0,47.5525997,-122.1327781,0.39478,0.00273,20.0,0.0,0.0,-0.00172,0.39478
1707197308.157,0,,7.15,5.45719,4.70759,350.42256,360.0,1.00008,1.0,47.5525999,-122.1327781,0.39614,0.00273,20.0,0.0,0.0,-0.00159,0.39614
1707197308.207,0,,7.2,5.47686,4.70974,350.42666,360.0,1.0001,1.0,47.5526,-122.132778,0.39749,0.00274,20.0,0.0,0.0,-0.00143,0.39749
1707197308.257,0,,7.25,5.49653,4.71189,350.43077,360.0,1.00013,1.0,47.5526002,-122.132778,0.39884,0.00274,20.0,0.0,0.0,-0.00123,0.39884
1707197308.307,0,,7.3,5.5162,4.71404,350.43487,360.0,1.00015,1.0,47.5526004,-122.132778,0.40019,0.00274,20.0,0.0,0.0,-0.00101,0.40019
1707197308.357,0,,7.35,5.53587,4.71619,350.43897,360.0,1.00018,1.0,47.5526006,-122.1327779,0.40154,0.00275,20.0,0.0,0.0,-0.00077,0.40154
1707197308.407,0,,7.4,5.55554,4.71835,350.44308,360.0,1.0002,1.0,47.5526007,-122.1327779,0.40289,0.00275,20.0,0.0,0.0,-0.00051,0.40289
1707197308.457,0,,7.45,5.57521,4.7205,350.44718,360.0,1.00023,1.0,47.5526009,-122.1327779,0.40424,0.00275,20.0,0.0,-0.00002,-0.00025,0.40424
1707197308.507,0,,7.5,5.59488,4.72265,350.45129,360.0,1.00025,1.0,47.5526011,-122.1327778,0.40559,0.00277,20.0,0.0,-0.00024,0.00002,0.40559
1707197308.557,0,,7.55,5.61455,4.7248,350.45539,360.0,1.00028,1.0,47.5526013,-122.1327778,0.40695,0.0028,20.0,0.00001,-0.00084,0.0003,0.40695
1707197308.607,0,,7.6,5.63422,4.72695,350.4595,360.0,1.0003,1.0,47.5526014,-122.1327778,0.4083,0.00285,20.0,0.00004,-0.00205,0.00057,0.4083
1707197308.657,0,,7.65,5.65389,4.72911,350.4636,360.0,1.00033,1.0,47.5526016,-122.1327777,0.40965,0.00292,20.0,0.00007,-0.00422,0.00084,0.40965
1707197308.707,0,,7.7,5.67356,4.73126,350.4677,360.0,1.00035,1.0,47.5526018,-122.1327777,0.411,0.00302,20.0,0.00014,-0.00781,0.00111,0.411
1707197308.757,0,,7.75,5.69323,4.73341,350.47181,360.0,1.00038,1.0,47.552602,-122.1327777,0.41235,0.00317,20.0,0.00023,-0.01341,0.00138,0.41235
1707197308.807,0,,7.8,5.71289,4.73556,350.47591,360.0,1.0004,1.0,47.5526021,-122.1327776,0.4137,0.00337,20.0,0.00038,-0.02169,0.00165,0.4137
1707197308.857,0,,7.85,5.73256,4.73772,350.48002,360.0,1.00043,1.0,47.5526023,-122.1327776,0.41505,0.00362,20.0,0.00058,-0.03335,0.00191,0.41505
1707197308.907,0,,7.9,5.75223,4.73987,350.48412,360.0,1.00045,1.0,47.5526025,-122.1327776,0.41641,0.00392,20.0,0.00086,-0.04909,0.00216,0.41641
1707197308.957,0,,7.95,5.7719,4.74202,350.48822,360.0,1.00048,1.0,47.5526027,-122.1327775,0.41776,0.00426,20.0,0.00121,-0.06946,0.00241,0.41776
1707197309.003,0,,7.996,5.79,4.744,350.492,0.0,1.0005,1.0,47.5526028,-122.1327775,0.419,0.00461,20.0,0.00162,-0.0928,0.00263,0.41915
1707197309.007,0,,8.0,5.7919,4.74392,350.49315,0.0,1.0005,1.0,47.5526028,-122.1327775,0.41927,0.00463,20.0,0.00166,-0.09482,0.00265,0.41927
1707197309.057,0,,8.05,5.8156,4.74292,350.50755,0.0,1.00047,1.0,47.552603,-122.1327773,0.42262,0.00501,20.0,0.00219,-0.1253,0.00289,0.42262
1707197309.107,0,,8.1,5.8393,4.74192,350.52195,0.0,1.00045,1.0,47.5526031,-122.132777,0.42597,0.00538,20.0,0.00281,-0.16073,0.00312,0.42597
1707197309.157,0,,8.15,5.863,4.74092,350.53635,0.0,1.00042,1.0,47.5526033,-122.1327768,0.42932,0.00572,20.0,0.0035,-0.20072,0.00334,0.42932
1707197309.207,0,,8.2,5.8867,4.73992,350.55075,0.0,1.0004,1.0,47.5526034,-122.1327766,0.43267,0.00601,20.0,0.00427,-0.24467,0.00356,0.43267
1707197309.257,0,,8.25,5.9104,4.73892,350.56515,0.0,1.00037,1.0,47.5526036,-122.1327764,0.43602,0.00625,20.0,0.0051,-0.29191,0.00378,0.43602
1707197309.307,0,,8.3,5.9341,4.73792,350.57955,0.0,1.00035,1.0,47.5526037,-122.1327761,0.43937,0.00644,20.0,0.00596,-0.34171,0.00399,0.43937
1707197309.357,0,,8.35,5.9578,4.73692,350.59395,0.0,1.00032,1.0,47.5526039,-122.1327759,0.44272,0.00659,20.0,0.00687,-0.39341,0.00419,0.44272
1707197309.407,0,,8.4,5.9815,4.73592,350.60835,0.0,1.0003,1.0,47.552604,-122.1327757,0.44607,0.00669,20.0,0.00779,-0.44646,0.0044,0.44607
1707197309.457,0,,8.45,6.0052,4.73492,350.62275,0.0,1.00027,1.0,47.5526042,-122.1327755,0.44942,0.00812,20.0,0.00873,-0.50037,0.00461,0.44942
